1.100046000	10.1.1.1	10.1.2.2	49153,8080	0	0	0
1.120178000	10.1.2.2	10.1.1.1	8080,49153	0	0	1
1.320268000	10.1.1.1	10.1.2.2	49153,8080	1	0	1
1.320740000	10.1.1.1	10.1.2.2	49153,8080	1	536	1
1.321212000	10.1.1.1	10.1.2.2	49153,8080	537	536	1
1.321684000	10.1.1.1	10.1.2.2	49153,8080	1073	536	1
1.322156000	10.1.1.1	10.1.2.2	49153,8080	1609	536	1
1.322628000	10.1.1.1	10.1.2.2	49153,8080	2145	536	1
1.323100000	10.1.1.1	10.1.2.2	49153,8080	2681	536	1
1.323572000	10.1.1.1	10.1.2.2	49153,8080	3217	536	1
1.324044000	10.1.1.1	10.1.2.2	49153,8080	3753	536	1
1.324516000	10.1.1.1	10.1.2.2	49153,8080	4289	536	1
1.324988000	10.1.1.1	10.1.2.2	49153,8080	4825	536	1
1.341476000	10.1.2.2	10.1.1.1	8080,49153	1	0	537
1.342825000	10.1.2.2	10.1.1.1	8080,49153	1	0	1609
1.344173000	10.1.2.2	10.1.1.1	8080,49153	1	0	2681
1.345522000	10.1.2.2	10.1.1.1	8080,49153	1	0	3753
1.346870000	10.1.2.2	10.1.1.1	8080,49153	1	0	4825
1.541991000	10.1.1.1	10.1.2.2	49153,8080	5361	536	1
1.542463000	10.1.1.1	10.1.2.2	49153,8080	5897	536	1
1.543340000	10.1.1.1	10.1.2.2	49153,8080	6433	536	1
1.543812000	10.1.1.1	10.1.2.2	49153,8080	6969	536	1
1.544284000	10.1.1.1	10.1.2.2	49153,8080	7505	536	1
1.544756000	10.1.1.1	10.1.2.2	49153,8080	8041	536	1
1.545228000	10.1.1.1	10.1.2.2	49153,8080	8577	536	1
1.545700000	10.1.1.1	10.1.2.2	49153,8080	9113	536	1
1.546172000	10.1.1.1	10.1.2.2	49153,8080	9649	536	1
1.546644000	10.1.1.1	10.1.2.2	49153,8080	10185	536	1
1.547116000	10.1.1.1	10.1.2.2	49153,8080	10721	536	1
1.547545000	10.1.2.2	10.1.1.1	8080,49153	1	0	5361
1.547588000	10.1.1.1	10.1.2.2	49153,8080	11257	536	1
1.548060000	10.1.1.1	10.1.2.2	49153,8080	11793	536	1
1.548532000	10.1.1.1	10.1.2.2	49153,8080	12329	536	1
1.563402000	10.1.2.2	10.1.1.1	8080,49153	1	0	6433
1.564750000	10.1.2.2	10.1.1.1	8080,49153	1	0	7505
1.566099000	10.1.2.2	10.1.1.1	8080,49153	1	0	8577
1.567447000	10.1.2.2	10.1.1.1	8080,49153	1	0	9649
1.568796000	10.1.2.2	10.1.1.1	8080,49153	1	0	10721
1.570144000	10.1.2.2	10.1.1.1	8080,49153	1	0	11793
1.571493000	10.1.2.2	10.1.1.1	8080,49153	1	0	12865
1.748060000	10.1.1.1	10.1.2.2	49153,8080	12865	536	1
1.748532000	10.1.1.1	10.1.2.2	49153,8080	13401	536	1
1.763917000	10.1.1.1	10.1.2.2	49153,8080	13937	536	1
1.764389000	10.1.1.1	10.1.2.2	49153,8080	14473	536	1
1.764861000	10.1.1.1	10.1.2.2	49153,8080	15009	536	1
1.765333000	10.1.1.1	10.1.2.2	49153,8080	15545	536	1
1.765805000	10.1.1.1	10.1.2.2	49153,8080	16081	536	1
1.766277000	10.1.1.1	10.1.2.2	49153,8080	16617	536	1
1.766749000	10.1.1.1	10.1.2.2	49153,8080	17153	536	1
1.767221000	10.1.1.1	10.1.2.2	49153,8080	17689	536	1
1.767693000	10.1.1.1	10.1.2.2	49153,8080	18225	536	1
1.768165000	10.1.1.1	10.1.2.2	49153,8080	18761	536	1
1.768637000	10.1.1.1	10.1.2.2	49153,8080	19297	536	1
1.769109000	10.1.1.1	10.1.2.2	49153,8080	19833	536	1
1.769470000	10.1.2.2	10.1.1.1	8080,49153	1	0	13937
1.769581000	10.1.1.1	10.1.2.2	49153,8080	20369	536	1
1.770053000	10.1.1.1	10.1.2.2	49153,8080	20905	536	1
1.770525000	10.1.1.1	10.1.2.2	49153,8080	21441	536	1
1.770997000	10.1.1.1	10.1.2.2	49153,8080	21977	536	1
1.771469000	10.1.1.1	10.1.2.2	49153,8080	22513	536	1
1.771941000	10.1.1.1	10.1.2.2	49153,8080	23049	536	1
1.772413000	10.1.1.1	10.1.2.2	49153,8080	23585	536	1
1.772885000	10.1.1.1	10.1.2.2	49153,8080	24121	536	1
1.773357000	10.1.1.1	10.1.2.2	49153,8080	24657	536	1
1.785327000	10.1.2.2	10.1.1.1	8080,49153	1	0	15009
1.786676000	10.1.2.2	10.1.1.1	8080,49153	1	0	16081
1.788024000	10.1.2.2	10.1.1.1	8080,49153	1	0	17153
1.789373000	10.1.2.2	10.1.1.1	8080,49153	1	0	18225
1.790721000	10.1.2.2	10.1.1.1	8080,49153	1	0	19297
1.792070000	10.1.2.2	10.1.1.1	8080,49153	1	0	20369
1.793418000	10.1.2.2	10.1.1.1	8080,49153	1	0	21441
1.794767000	10.1.2.2	10.1.1.1	8080,49153	1	0	22513
1.796116000	10.1.2.2	10.1.1.1	8080,49153	1	0	23585
1.797464000	10.1.2.2	10.1.1.1	8080,49153	1	0	24657
1.969985000	10.1.1.1	10.1.2.2	49153,8080	25193	536	1
1.970457000	10.1.1.1	10.1.2.2	49153,8080	25729	536	1
1.970929000	10.1.1.1	10.1.2.2	49153,8080	26265	536	1
1.985842000	10.1.1.1	10.1.2.2	49153,8080	26801	536	1
1.986314000	10.1.1.1	10.1.2.2	49153,8080	27337	536	1
1.986786000	10.1.1.1	10.1.2.2	49153,8080	27873	536	1
1.987258000	10.1.1.1	10.1.2.2	49153,8080	28409	536	1
1.987730000	10.1.1.1	10.1.2.2	49153,8080	28945	536	1
1.988202000	10.1.1.1	10.1.2.2	49153,8080	29481	536	1
1.988674000	10.1.1.1	10.1.2.2	49153,8080	30017	536	1
1.989146000	10.1.1.1	10.1.2.2	49153,8080	30553	536	1
1.989618000	10.1.1.1	10.1.2.2	49153,8080	31089	536	1
1.990090000	10.1.1.1	10.1.2.2	49153,8080	31625	536	1
1.990562000	10.1.1.1	10.1.2.2	49153,8080	32161	536	1
1.990721000	10.1.2.2	10.1.1.1	8080,49153	1	0	25729
1.991034000	10.1.1.1	10.1.2.2	49153,8080	32697	536	1
1.991506000	10.1.1.1	10.1.2.2	49153,8080	33233	536	1
1.991978000	10.1.1.1	10.1.2.2	49153,8080	33769	536	1
1.992070000	10.1.2.2	10.1.1.1	8080,49153	1	0	26801
1.992450000	10.1.1.1	10.1.2.2	49153,8080	34305	536	1
1.992922000	10.1.1.1	10.1.2.2	49153,8080	34841	536	1
1.993394000	10.1.1.1	10.1.2.2	49153,8080	35377	536	1
1.993866000	10.1.1.1	10.1.2.2	49153,8080	35913	536	1
1.994338000	10.1.1.1	10.1.2.2	49153,8080	36449	536	1
1.994810000	10.1.1.1	10.1.2.2	49153,8080	36985	536	1
1.995282000	10.1.1.1	10.1.2.2	49153,8080	37521	536	1
1.995754000	10.1.1.1	10.1.2.2	49153,8080	38057	536	1
1.996226000	10.1.1.1	10.1.2.2	49153,8080	38593	536	1
1.996698000	10.1.1.1	10.1.2.2	49153,8080	39129	536	1
1.997170000	10.1.1.1	10.1.2.2	49153,8080	39665	536	1
1.997642000	10.1.1.1	10.1.2.2	49153,8080	40201	536	1
1.998114000	10.1.1.1	10.1.2.2	49153,8080	40737	536	1
1.998586000	10.1.1.1	10.1.2.2	49153,8080	41273	536	1
1.999058000	10.1.1.1	10.1.2.2	49153,8080	41809	536	1
1.999530000	10.1.1.1	10.1.2.2	49153,8080	42345	536	1
2.007253000	10.1.2.2	10.1.1.1	8080,49153	1	0	27873
2.008601000	10.1.2.2	10.1.1.1	8080,49153	1	0	28945
2.009950000	10.1.2.2	10.1.1.1	8080,49153	1	0	30017
2.011298000	10.1.2.2	10.1.1.1	8080,49153	1	0	31089
2.012647000	10.1.2.2	10.1.1.1	8080,49153	1	0	32161
2.013995000	10.1.2.2	10.1.1.1	8080,49153	1	0	33233
2.015344000	10.1.2.2	10.1.1.1	8080,49153	1	0	34305
2.016693000	10.1.2.2	10.1.1.1	8080,49153	1	0	35377
2.018041000	10.1.2.2	10.1.1.1	8080,49153	1	0	36449
2.019390000	10.1.2.2	10.1.1.1	8080,49153	1	0	37521
2.020738000	10.1.2.2	10.1.1.1	8080,49153	1	0	38593
2.022087000	10.1.2.2	10.1.1.1	8080,49153	1	0	39665
2.023435000	10.1.2.2	10.1.1.1	8080,49153	1	0	40737
2.024784000	10.1.2.2	10.1.1.1	8080,49153	1	0	41809
2.026133000	10.1.2.2	10.1.1.1	8080,49153	1	0	42881
2.191237000	10.1.1.1	10.1.2.2	49153,8080	42881	536	1
2.191709000	10.1.1.1	10.1.2.2	49153,8080	43417	536	1
2.192181000	10.1.1.1	10.1.2.2	49153,8080	43953	536	1
2.192653000	10.1.1.1	10.1.2.2	49153,8080	44489	536	1
2.193125000	10.1.1.1	10.1.2.2	49153,8080	45025	536	1
2.193597000	10.1.1.1	10.1.2.2	49153,8080	45561	536	1
2.207768000	10.1.1.1	10.1.2.2	49153,8080	46097	536	1
2.208240000	10.1.1.1	10.1.2.2	49153,8080	46633	536	1
2.208712000	10.1.1.1	10.1.2.2	49153,8080	47169	536	1
2.209184000	10.1.1.1	10.1.2.2	49153,8080	47705	536	1
2.209656000	10.1.1.1	10.1.2.2	49153,8080	48241	536	1
2.210128000	10.1.1.1	10.1.2.2	49153,8080	48777	536	1
2.210600000	10.1.1.1	10.1.2.2	49153,8080	49313	536	1
2.211072000	10.1.1.1	10.1.2.2	49153,8080	49849	536	1
2.211544000	10.1.1.1	10.1.2.2	49153,8080	50385	536	1
2.212016000	10.1.1.1	10.1.2.2	49153,8080	50921	536	1
2.212488000	10.1.1.1	10.1.2.2	49153,8080	51457	536	1
2.212647000	10.1.2.2	10.1.1.1	8080,49153	1	0	43953
2.212960000	10.1.1.1	10.1.2.2	49153,8080	51993	536	1
2.213432000	10.1.1.1	10.1.2.2	49153,8080	52529	536	1
2.213904000	10.1.1.1	10.1.2.2	49153,8080	53065	536	1
2.213995000	10.1.2.2	10.1.1.1	8080,49153	1	0	45025
2.214376000	10.1.1.1	10.1.2.2	49153,8080	53601	536	1
2.214848000	10.1.1.1	10.1.2.2	49153,8080	54137	536	1
2.215320000	10.1.1.1	10.1.2.2	49153,8080	54673	536	1
2.215344000	10.1.2.2	10.1.1.1	8080,49153	1	0	46097
2.215792000	10.1.1.1	10.1.2.2	49153,8080	55209	536	1
2.216264000	10.1.1.1	10.1.2.2	49153,8080	55745	536	1
2.216736000	10.1.1.1	10.1.2.2	49153,8080	56281	536	1
2.217208000	10.1.1.1	10.1.2.2	49153,8080	56817	536	1
