1.997191000	10.1.1.1	10.1.2.2	49153,8080	27337	536	1
1.997191000	10.1.2.2	10.1.1.1	8080,49153	1	0	27873
1.997865000	10.1.1.1	10.1.2.2	49153,8080	27873	536	1
1.998539000	10.1.1.1	10.1.2.2	49153,8080	28409	536	1
1.998539000	10.1.2.2	10.1.1.1	8080,49153	1	0	28945
1.999214000	10.1.1.1	10.1.2.2	49153,8080	28945	536	1
1.999888000	10.1.1.1	10.1.2.2	49153,8080	29481	536	1
1.999888000	10.1.2.2	10.1.1.1	8080,49153	1	0	30017
2.000562000	10.1.1.1	10.1.2.2	49153,8080	30017	536	1
2.001237000	10.1.1.1	10.1.2.2	49153,8080	30553	536	1
2.001237000	10.1.2.2	10.1.1.1	8080,49153	1	0	31089
2.001911000	10.1.1.1	10.1.2.2	49153,8080	31089	536	1
2.002585000	10.1.1.1	10.1.2.2	49153,8080	31625	536	1
2.002585000	10.1.2.2	10.1.1.1	8080,49153	1	0	32161
2.003259000	10.1.1.1	10.1.2.2	49153,8080	32161	536	1
2.003934000	10.1.1.1	10.1.2.2	49153,8080	32697	536	1
2.003934000	10.1.2.2	10.1.1.1	8080,49153	1	0	33233
2.004608000	10.1.1.1	10.1.2.2	49153,8080	33233	536	1
2.005282000	10.1.1.1	10.1.2.2	49153,8080	33769	536	1
2.005282000	10.1.2.2	10.1.1.1	8080,49153	1	0	34305
2.005957000	10.1.1.1	10.1.2.2	49153,8080	34305	536	1
2.006631000	10.1.1.1	10.1.2.2	49153,8080	34841	536	1
2.006631000	10.1.2.2	10.1.1.1	8080,49153	1	0	35377
2.007305000	10.1.1.1	10.1.2.2	49153,8080	35377	536	1
2.007979000	10.1.1.1	10.1.2.2	49153,8080	35913	536	1
2.007979000	10.1.2.2	10.1.1.1	8080,49153	1	0	36449
2.008654000	10.1.1.1	10.1.2.2	49153,8080	36449	536	1
2.009328000	10.1.1.1	10.1.2.2	49153,8080	36985	536	1
2.009328000	10.1.2.2	10.1.1.1	8080,49153	1	0	37521
2.010002000	10.1.1.1	10.1.2.2	49153,8080	37521	536	1
2.010677000	10.1.1.1	10.1.2.2	49153,8080	38057	536	1
2.010677000	10.1.2.2	10.1.1.1	8080,49153	1	0	38593
2.011351000	10.1.1.1	10.1.2.2	49153,8080	38593	536	1
2.012025000	10.1.1.1	10.1.2.2	49153,8080	39129	536	1
2.012025000	10.1.2.2	10.1.1.1	8080,49153	1	0	39665
2.012699000	10.1.1.1	10.1.2.2	49153,8080	39665	536	1
2.013374000	10.1.1.1	10.1.2.2	49153,8080	40201	536	1
2.013374000	10.1.2.2	10.1.1.1	8080,49153	1	0	40737
2.014048000	10.1.1.1	10.1.2.2	49153,8080	40737	536	1
2.014722000	10.1.1.1	10.1.2.2	49153,8080	41273	536	1
2.014722000	10.1.2.2	10.1.1.1	8080,49153	1	0	41809
2.015397000	10.1.1.1	10.1.2.2	49153,8080	41809	536	1
2.016071000	10.1.1.1	10.1.2.2	49153,8080	42345	536	1
2.016071000	10.1.2.2	10.1.1.1	8080,49153	1	0	42881
2.201911000	10.1.1.1	10.1.2.2	49153,8080	42881	536	1
2.202585000	10.1.1.1	10.1.2.2	49153,8080	43417	536	1
2.202585000	10.1.2.2	10.1.1.1	8080,49153	1	0	43953
2.203259000	10.1.1.1	10.1.2.2	49153,8080	43953	536	1
2.203934000	10.1.1.1	10.1.2.2	49153,8080	44489	536	1
2.203934000	10.1.2.2	10.1.1.1	8080,49153	1	0	45025
2.204608000	10.1.1.1	10.1.2.2	49153,8080	45025	536	1
2.205282000	10.1.1.1	10.1.2.2	49153,8080	45561	536	1
2.205282000	10.1.2.2	10.1.1.1	8080,49153	1	0	46097
2.218442000	10.1.1.1	10.1.2.2	49153,8080	46097	536	1
2.219116000	10.1.1.1	10.1.2.2	49153,8080	46633	536	1
2.219116000	10.1.2.2	10.1.1.1	8080,49153	1	0	47169
2.219791000	10.1.1.1	10.1.2.2	49153,8080	47169	536	1
2.220465000	10.1.1.1	10.1.2.2	49153,8080	47705	536	1
2.220465000	10.1.2.2	10.1.1.1	8080,49153	1	0	48241
2.221139000	10.1.1.1	10.1.2.2	49153,8080	48241	536	1
2.221813000	10.1.1.1	10.1.2.2	49153,8080	48777	536	1
2.221813000	10.1.2.2	10.1.1.1	8080,49153	1	0	49313
2.222488000	10.1.1.1	10.1.2.2	49153,8080	49313	536	1
2.223162000	10.1.1.1	10.1.2.2	49153,8080	49849	536	1
2.223162000	10.1.2.2	10.1.1.1	8080,49153	1	0	50385
2.223836000	10.1.1.1	10.1.2.2	49153,8080	50385	536	1
2.224511000	10.1.1.1	10.1.2.2	49153,8080	50921	536	1
2.224511000	10.1.2.2	10.1.1.1	8080,49153	1	0	51457
2.225185000	10.1.1.1	10.1.2.2	49153,8080	51457	536	1
2.225859000	10.1.1.1	10.1.2.2	49153,8080	51993	536	1
2.225859000	10.1.2.2	10.1.1.1	8080,49153	1	0	52529
2.226533000	10.1.1.1	10.1.2.2	49153,8080	52529	536	1
2.227208000	10.1.1.1	10.1.2.2	49153,8080	53065	536	1
2.227208000	10.1.2.2	10.1.1.1	8080,49153	1	0	53601
2.227882000	10.1.1.1	10.1.2.2	49153,8080	53601	536	1
2.228556000	10.1.1.1	10.1.2.2	49153,8080	54137	536	1
2.228556000	10.1.2.2	10.1.1.1	8080,49153	1	0	54673
2.229231000	10.1.1.1	10.1.2.2	49153,8080	54673	536	1
2.229905000	10.1.1.1	10.1.2.2	49153,8080	55209	536	1
2.229905000	10.1.2.2	10.1.1.1	8080,49153	1	0	55745
2.230579000	10.1.1.1	10.1.2.2	49153,8080	55745	536	1
2.231253000	10.1.1.1	10.1.2.2	49153,8080	56281	536	1
2.231253000	10.1.2.2	10.1.1.1	8080,49153	1	0	56817
2.231928000	10.1.1.1	10.1.2.2	49153,8080	56817	536	1
2.232602000	10.1.1.1	10.1.2.2	49153,8080	57353	536	1
2.232602000	10.1.2.2	10.1.1.1	8080,49153	1	0	57889
2.233276000	10.1.1.1	10.1.2.2	49153,8080	57889	536	1
2.233951000	10.1.1.1	10.1.2.2	49153,8080	58425	536	1
2.233951000	10.1.2.2	10.1.1.1	8080,49153	1	0	58961
2.234625000	10.1.1.1	10.1.2.2	49153,8080	58961	536	1
2.235299000	10.1.1.1	10.1.2.2	49153,8080	59497	536	1
2.235299000	10.1.2.2	10.1.1.1	8080,49153	1	0	60033
2.235973000	10.1.1.1	10.1.2.2	49153,8080	60033	536	1
2.236648000	10.1.1.1	10.1.2.2	49153,8080	60569	536	1
2.236648000	10.1.2.2	10.1.1.1	8080,49153	1	0	61105
2.237322000	10.1.1.1	10.1.2.2	49153,8080	61105	536	1
2.237996000	10.1.1.1	10.1.2.2	49153,8080	61641	536	1
2.237996000	10.1.2.2	10.1.1.1	8080,49153	1	0	62177
2.238671000	10.1.1.1	10.1.2.2	49153,8080	62177	536	1
2.239345000	10.1.1.1	10.1.2.2	49153,8080	62713	536	1
2.239345000	10.1.2.2	10.1.1.1	8080,49153	1	0	63249
2.240019000	10.1.1.1	10.1.2.2	49153,8080	63249	536	1
2.240693000	10.1.1.1	10.1.2.2	49153,8080	63785	536	1
2.240693000	10.1.2.2	10.1.1.1	8080,49153	1	0	64321
2.241368000	10.1.1.1	10.1.2.2	49153,8080	64321	536	1
2.242042000	10.1.1.1	10.1.2.2	49153,8080	64857	536	1
2.242042000	10.1.2.2	10.1.1.1	8080,49153	1	0	65393
2.242716000	10.1.1.1	10.1.2.2	49153,8080	65393	536	1
2.243391000	10.1.1.1	10.1.2.2	49153,8080	65929	536	1
2.243391000	10.1.2.2	10.1.1.1	8080,49153	1	0	66465
2.244065000	10.1.1.1	10.1.2.2	49153,8080	66465	536	1
2.244739000	10.1.1.1	10.1.2.2	49153,8080	67001	536	1
2.244739000	10.1.2.2	10.1.1.1	8080,49153	1	0	67537
2.245413000	10.1.1.1	10.1.2.2	49153,8080	67537	536	1
2.246088000	10.1.1.1	10.1.2.2	49153,8080	68073	536	1
2.246088000	10.1.2.2	10.1.1.1	8080,49153	1	0	68609
2.246762000	10.1.1.1	10.1.2.2	49153,8080	68609	536	1
2.247436000	10.1.1.1	10.1.2.2	49153,8080	69145	536	1
2.247436000	10.1.2.2	10.1.1.1	8080,49153	1	0	69681
2.248111000	10.1.1.1	10.1.2.2	49153,8080	69681	536	1
2.423836000	10.1.1.1	10.1.2.2	49153,8080	70217	536	1
2.423836000	10.1.2.2	10.1.1.1	8080,49153	1	0	70753
2.424511000	10.1.1.1	10.1.2.2	49153,8080	70753	536	1
2.425185000	10.1.1.1	10.1.2.2	49153,8080	71289	536	1
2.425185000	10.1.2.2	10.1.1.1	8080,49153	1	0	71825
2.425859000	10.1.1.1	10.1.2.2	49153,8080	71825	536	1
2.426533000	10.1.1.1	10.1.2.2	49153,8080	72361	536	1
2.426533000	10.1.2.2	10.1.1.1	8080,49153	1	0	72897
2.427208000	10.1.1.1	10.1.2.2	49153,8080	72897	536	1
2.427882000	10.1.1.1	10.1.2.2	49153,8080	73433	536	1
2.427882000	10.1.2.2	10.1.1.1	8080,49153	1	0	73969
2.428556000	10.1.1.1	10.1.2.2	49153,8080	73969	536	1
2.429231000	10.1.1.1	10.1.2.2	49153,8080	74505	536	1
2.429231000	10.1.2.2	10.1.1.1	8080,49153	1	0	75041
2.440368000	10.1.1.1	10.1.2.2	49153,8080	75041	536	1
2.441042000	10.1.1.1	10.1.2.2	49153,8080	75577	536	1
2.441042000	10.1.2.2	10.1.1.1	8080,49153	1	0	76113
2.441716000	10.1.1.1	10.1.2.2	49153,8080	76113	536	1
2.442390000	10.1.1.1	10.1.2.2	49153,8080	76649	536	1
2.442390000	10.1.2.2	10.1.1.1	8080,49153	1	0	77185
2.443065000	10.1.1.1	10.1.2.2	49153,8080	77185	536	1
2.443739000	10.1.1.1	10.1.2.2	49153,8080	77721	536	1
2.443739000	10.1.2.2	10.1.1.1	8080,49153	1	0	78257
2.444413000	10.1.1.1	10.1.2.2	49153,8080	78257	536	1
2.445088000	10.1.1.1	10.1.2.2	49153,8080	78793	536	1
2.445088000	10.1.2.2	10.1.1.1	8080,49153	1	0	79329
2.445762000	10.1.1.1	10.1.2.2	49153,8080	79329	536	1
2.446436000	10.1.1.1	10.1.2.2	49153,8080	79865	536	1
2.446436000	10.1.2.2	10.1.1.1	8080,49153	1	0	80401
2.447110000	10.1.1.1	10.1.2.2	49153,8080	80401	536	1
2.447785000	10.1.1.1	10.1.2.2	49153,8080	80937	536	1
2.447785000	10.1.2.2	10.1.1.1	8080,49153	1	0	81473
2.448459000	10.1.1.1	10.1.2.2	49153,8080	81473	536	1
2.449133000	10.1.1.1	10.1.2.2	49153,8080	82009	536	1
2.449133000	10.1.2.2	10.1.1.1	8080,49153	1	0	82545
2.449808000	10.1.1.1	10.1.2.2	49153,8080	82545	536	1
2.450482000	10.1.1.1	10.1.2.2	49153,8080	83081	536	1
2.450482000	10.1.2.2	10.1.1.1	8080,49153	1	0	83617
2.451156000	10.1.1.1	10.1.2.2	49153,8080	83617	536	1
2.451830000	10.1.1.1	10.1.2.2	49153,8080	84153	536	1
2.451830000	10.1.2.2	10.1.1.1	8080,49153	1	0	84689
2.452505000	10.1.1.1	10.1.2.2	49153,8080	84689	536	1
2.453179000	10.1.1.1	10.1.2.2	49153,8080	85225	536	1
2.453179000	10.1.2.2	10.1.1.1	8080,49153	1	0	85761
2.453853000	10.1.1.1	10.1.2.2	49153,8080	85761	536	1
2.454528000	10.1.1.1	10.1.2.2	49153,8080	86297	536	1
2.454528000	10.1.2.2	10.1.1.1	8080,49153	1	0	86833
2.455202000	10.1.1.1	10.1.2.2	49153,8080	86833	536	1
2.455876000	10.1.1.1	10.1.2.2	49153,8080	87369	536	1
2.455876000	10.1.2.2	10.1.1.1	8080,49153	1	0	87905
2.456550000	10.1.1.1	10.1.2.2	49153,8080	87905	536	1
2.457225000	10.1.1.1	10.1.2.2	49153,8080	88441	536	1
2.457225000	10.1.2.2	10.1.1.1	8080,49153	1	0	88977
2.457899000	10.1.1.1	10.1.2.2	49153,8080	88977	536	1
2.458573000	10.1.1.1	10.1.2.2	49153,8080	89513	536	1
2.458573000	10.1.2.2	10.1.1.1	8080,49153	1	0	90049
2.459248000	10.1.1.1	10.1.2.2	49153,8080	90049	536	1
2.459922000	10.1.1.1	10.1.2.2	49153,8080	90585	536	1
2.459922000	10.1.2.2	10.1.1.1	8080,49153	1	0	91121
2.460596000	10.1.1.1	10.1.2.2	49153,8080	91121	536	1
2.461270000	10.1.1.1	10.1.2.2	49153,8080	91657	536	1
2.461270000	10.1.2.2	10.1.1.1	8080,49153	1	0	92193
2.461945000	10.1.1.1	10.1.2.2	49153,8080	92193	536	1
2.462619000	10.1.1.1	10.1.2.2	49153,8080	92729	536	1
2.462619000	10.1.2.2	10.1.1.1	8080,49153	1	0	93265
2.463293000	10.1.1.1	10.1.2.2	49153,8080	93265	536	1
2.463968000	10.1.1.1	10.1.2.2	49153,8080	93801	536	1
2.463968000	10.1.2.2	10.1.1.1	8080,49153	1	0	94337
2.464642000	10.1.1.1	10.1.2.2	49153,8080	94337	536	1
2.465316000	10.1.1.1	10.1.2.2	49153,8080	94873	536	1
2.465316000	10.1.2.2	10.1.1.1	8080,49153	1	0	95409
2.465990000	10.1.1.1	10.1.2.2	49153,8080	95409	536	1
2.466665000	10.1.1.1	10.1.2.2	49153,8080	95945	536	1
2.466665000	10.1.2.2	10.1.1.1	8080,49153	1	0	96481
2.467339000	10.1.1.1	10.1.2.2	49153,8080	96481	536	1
2.468013000	10.1.1.1	10.1.2.2	49153,8080	97017	536	1
2.468013000	10.1.2.2	10.1.1.1	8080,49153	1	0	97553
2.468688000	10.1.1.1	10.1.2.2	49153,8080	97553	536	1
2.469362000	10.1.1.1	10.1.2.2	49153,8080	98089	536	1
2.469362000	10.1.2.2	10.1.1.1	8080,49153	1	0	98625
2.470036000	10.1.1.1	10.1.2.2	49153,8080	98625	536	1
2.470710000	10.1.1.1	10.1.2.2	49153,8080	99161	536	1
2.470710000	10.1.2.2	10.1.1.1	8080,49153	1	0	99697
2.471385000	10.1.1.1	10.1.2.2	49153,8080	99697	536	1
2.472059000	10.1.1.1	10.1.2.2	49153,8080	100233	536	1
2.472059000	10.1.2.2	10.1.1.1	8080,49153	1	0	100769
2.472733000	10.1.1.1	10.1.2.2	49153,8080	100769	536	1
2.473408000	10.1.1.1	10.1.2.2	49153,8080	101305	536	1
2.473408000	10.1.2.2	10.1.1.1	8080,49153	1	0	101841
2.474082000	10.1.1.1	10.1.2.2	49153,8080	101841	536	1
2.474756000	10.1.1.1	10.1.2.2	49153,8080	102377	536	1
2.474756000	10.1.2.2	10.1.1.1	8080,49153	1	0	102913
2.475430000	10.1.1.1	10.1.2.2	49153,8080	102913	536	1
2.476105000	10.1.1.1	10.1.2.2	49153,8080	103449	536	1
2.476105000	10.1.2.2	10.1.1.1	8080,49153	1	0	103985
2.476779000	10.1.1.1	10.1.2.2	49153,8080	103985	536	1
2.477453000	10.1.1.1	10.1.2.2	49153,8080	104521	536	1
2.477453000	10.1.2.2	10.1.1.1	8080,49153	1	0	105057
2.478128000	10.1.1.1	10.1.2.2	49153,8080	105057	536	1
2.478802000	10.1.1.1	10.1.2.2	49153,8080	105593	536	1
2.478802000	10.1.2.2	10.1.1.1	8080,49153	1	0	106129
2.479476000	10.1.1.1	10.1.2.2	49153,8080	106129	536	1
2.480150000	10.1.1.1	10.1.2.2	49153,8080	106665	536	1
2.480150000	10.1.2.2	10.1.1.1	8080,49153	1	0	107201
2.480825000	10.1.1.1	10.1.2.2	49153,8080	107201	536	1
2.481499000	10.1.1.1	10.1.2.2	49153,8080	107737	536	1
2.481499000	10.1.2.2	10.1.1.1	8080,49153	1	0	108273
2.482173000	10.1.1.1	10.1.2.2	49153,8080	108273	536	1
2.482848000	10.1.1.1	10.1.2.2	49153,8080	108809	536	1
2.482848000	10.1.2.2	10.1.1.1	8080,49153	1	0	109345
2.483522000	10.1.1.1	10.1.2.2	49153,8080	109345	536	1
2.484196000	10.1.1.1	10.1.2.2	49153,8080	109881	536	1
2.484196000	10.1.2.2	10.1.1.1	8080,49153	1	0	110417
2.645088000	10.1.1.1	10.1.2.2	49153,8080	110417	536	1
2.645762000	10.1.1.1	10.1.2.2	49153,8080	110953	536	1
2.645762000	10.1.2.2	10.1.1.1	8080,49153	1	0	111489
2.646436000	10.1.1.1	10.1.2.2	49153,8080	111489	536	1
2.647110000	10.1.1.1	10.1.2.2	49153,8080	112025	536	1
2.647110000	10.1.2.2	10.1.1.1	8080,49153	1	0	112561
2.647785000	10.1.1.1	10.1.2.2	49153,8080	112561	536	1
2.648459000	10.1.1.1	10.1.2.2	49153,8080	113097	536	1
2.648459000	10.1.2.2	10.1.1.1	8080,49153	1	0	113633
2.649133000	10.1.1.1	10.1.2.2	49153,8080	113633	536	1
2.649808000	10.1.1.1	10.1.2.2	49153,8080	114169	536	1
2.649808000	10.1.2.2	10.1.1.1	8080,49153	1	0	114705
2.650482000	10.1.1.1	10.1.2.2	49153,8080	114705	536	1
2.651156000	10.1.1.1	10.1.2.2	49153,8080	115241	536	1
2.651156000	10.1.2.2	10.1.1.1	8080,49153	1	0	115777
2.651830000	10.1.1.1	10.1.2.2	49153,8080	115777	536	1
2.652505000	10.1.1.1	10.1.2.2	49153,8080	116313	536	1
2.652505000	10.1.2.2	10.1.1.1	8080,49153	1	0	116849
2.653179000	10.1.1.1	10.1.2.2	49153,8080	116849	536	1
2.653853000	10.1.1.1	10.1.2.2	49153,8080	117385	536	1
2.653853000	10.1.2.2	10.1.1.1	8080,49153	1	0	117921
2.654528000	10.1.1.1	10.1.2.2	49153,8080	117921	536	1
2.662293000	10.1.1.1	10.1.2.2	49153,8080	118457	536	1
2.662293000	10.1.2.2	10.1.1.1	8080,49153	1	0	118993
2.662967000	10.1.1.1	10.1.2.2	49153,8080	118993	536	1
2.663642000	10.1.1.1	10.1.2.2	49153,8080	119529	536	1
2.663642000	10.1.2.2	10.1.1.1	8080,49153	1	0	120065
2.664316000	10.1.1.1	10.1.2.2	49153,8080	120065	536	1
2.664990000	10.1.1.1	10.1.2.2	49153,8080	120601	536	1
2.664990000	10.1.2.2	10.1.1.1	8080,49153	1	0	121137
2.665664000	10.1.1.1	10.1.2.2	49153,8080	121137	536	1
2.666339000	10.1.1.1	10.1.2.2	49153,8080	121673	536	1
2.666339000	10.1.2.2	10.1.1.1	8080,49153	1	0	122209
2.667013000	10.1.1.1	10.1.2.2	49153,8080	122209	536	1
2.667687000	10.1.1.1	10.1.2.2	49153,8080	122745	536	1
2.667687000	10.1.2.2	10.1.1.1	8080,49153	1	0	123281
2.668362000	10.1.1.1	10.1.2.2	49153,8080	123281	536	1
2.669036000	10.1.1.1	10.1.2.2	49153,8080	123817	536	1
2.669036000	10.1.2.2	10.1.1.1	8080,49153	1	0	124353
2.669710000	10.1.1.1	10.1.2.2	49153,8080	124353	536	1
2.670384000	10.1.1.1	10.1.2.2	49153,8080	124889	536	1
2.670384000	10.1.2.2	10.1.1.1	8080,49153	1	0	125425
2.671059000	10.1.1.1	10.1.2.2	49153,8080	125425	536	1
2.671733000	10.1.1.1	10.1.2.2	49153,8080	125961	536	1
2.671733000	10.1.2.2	10.1.1.1	8080,49153	1	0	126497
2.672407000	10.1.1.1	10.1.2.2	49153,8080	126497	536	1
2.673082000	10.1.1.1	10.1.2.2	49153,8080	127033	536	1
2.673082000	10.1.2.2	10.1.1.1	8080,49153	1	0	127569
2.673756000	10.1.1.1	10.1.2.2	49153,8080	127569	536	1
2.674430000	10.1.1.1	10.1.2.2	49153,8080	128105	536	1
2.674430000	10.1.2.2	10.1.1.1	8080,49153	1	0	128641
2.675104000	10.1.1.1	10.1.2.2	49153,8080	128641	536	1
2.675779000	10.1.1.1	10.1.2.2	49153,8080	129177	536	1
2.675779000	10.1.2.2	10.1.1.1	8080,49153	1	0	129713
2.676453000	10.1.1.1	10.1.2.2	49153,8080	129713	536	1
2.677127000	10.1.1.1	10.1.2.2	49153,8080	130249	536	1
2.677127000	10.1.2.2	10.1.1.1	8080,49153	1	0	130785
2.677802000	10.1.1.1	10.1.2.2	49153,8080	130785	536	1
2.678476000	10.1.1.1	10.1.2.2	49153,8080	131321	536	1
2.678476000	10.1.2.2	10.1.1.1	8080,49153	1	0	131857
2.679150000	10.1.1.1	10.1.2.2	49153,8080	131857	536	1
2.679824000	10.1.1.1	10.1.2.2	49153,8080	132393	536	1
2.679824000	10.1.2.2	10.1.1.1	8080,49153	1	0	132929
2.680499000	10.1.1.1	10.1.2.2	49153,8080	132929	536	1
2.681173000	10.1.1.1	10.1.2.2	49153,8080	133465	536	1
2.681173000	10.1.2.2	10.1.1.1	8080,49153	1	0	134001
2.681847000	10.1.1.1	10.1.2.2	49153,8080	134001	536	1
2.682522000	10.1.1.1	10.1.2.2	49153,8080	134537	536	1
2.682522000	10.1.2.2	10.1.1.1	8080,49153	1	0	135073
2.683196000	10.1.1.1	10.1.2.2	49153,8080	135073	536	1
2.683870000	10.1.1.1	10.1.2.2	49153,8080	135609	536	1
2.683870000	10.1.2.2	10.1.1.1	8080,49153	1	0	136145
2.684544000	10.1.1.1	10.1.2.2	49153,8080	136145	536	1
2.685219000	10.1.1.1	10.1.2.2	49153,8080	136681	536	1
2.685219000	10.1.2.2	10.1.1.1	8080,49153	1	0	137217
2.685893000	10.1.1.1	10.1.2.2	49153,8080	137217	536	1
2.686567000	10.1.1.1	10.1.2.2	49153,8080	137753	536	1
2.686567000	10.1.2.2	10.1.1.1	8080,49153	1	0	138289
2.687242000	10.1.1.1	10.1.2.2	49153,8080	138289	536	1
2.687916000	10.1.1.1	10.1.2.2	49153,8080	138825	536	1
2.687916000	10.1.2.2	10.1.1.1	8080,49153	1	0	139361
2.688590000	10.1.1.1	10.1.2.2	49153,8080	139361	536	1
2.689264000	10.1.1.1	10.1.2.2	49153,8080	139897	536	1
2.689264000	10.1.2.2	10.1.1.1	8080,49153	1	0	140433
2.689939000	10.1.1.1	10.1.2.2	49153,8080	140433	536	1
2.690613000	10.1.1.1	10.1.2.2	49153,8080	140969	536	1
2.690613000	10.1.2.2	10.1.1.1	8080,49153	1	0	141505
